id,account,password,nickname,diamonds,gold,±¸×¢
4413,12345674413,172877,cs4413,100,0,
4414,12345674414,560442,cs4414,100,0,
4415,12345674415,458637,cs4415,100,0,
4416,12345674416,588874,cs4416,100,0,
4417,12345674417,364738,cs4417,100,0,
4418,12345674418,609802,cs4418,100,0,
4419,12345674419,187813,cs4419,100,0,
4420,12345674420,506891,cs4420,100,0,
4421,12345674421,544312,cs4421,100,0,
4422,12345674422,753807,cs4422,100,0,
4423,12345674423,958941,cs4423,100,0,
4424,12345674424,204774,cs4424,100,0,
4425,12345674425,409249,cs4425,100,0,
4426,12345674426,555387,cs4426,100,0,
4427,12345674427,844505,cs4427,100,0,
4428,12345674428,173943,cs4428,100,0,
4429,12345674429,774092,cs4429,100,0,
4430,12345674430,517833,cs4430,100,0,
4431,12345674431,769347,cs4431,100,0,
4432,12345674432,548157,cs4432,100,0,
4433,12345674433,410493,cs4433,100,0,
4434,12345674434,437217,cs4434,100,0,
4435,12345674435,552589,cs4435,100,0,
4436,12345674436,207846,cs4436,100,0,
4437,12345674437,522012,cs4437,100,0,
4438,12345674438,272294,cs4438,100,0,
4439,12345674439,318172,cs4439,100,0,
4440,12345674440,895698,cs4440,100,0,
4441,12345674441,226022,cs4441,100,0,
4442,12345674442,762979,cs4442,100,0,
4443,12345674443,668062,cs4443,100,0,
4444,12345674444,745807,cs4444,100,0,
4445,12345674445,514483,cs4445,100,0,
4446,12345674446,446228,cs4446,100,0,
4447,12345674447,808285,cs4447,100,0,
4448,12345674448,660862,cs4448,100,0,
4449,12345674449,744081,cs4449,100,0,
4450,12345674450,845791,cs4450,100,0,
4451,12345674451,875906,cs4451,100,0,
4452,12345674452,672047,cs4452,100,0,
4453,12345674453,962841,cs4453,100,0,
4454,12345674454,808997,cs4454,100,0,
4455,12345674455,478154,cs4455,100,0,
4456,12345674456,744990,cs4456,100,0,
4457,12345674457,403089,cs4457,100,0,
4458,12345674458,180991,cs4458,100,0,
4459,12345674459,532426,cs4459,100,0,
4460,12345674460,462531,cs4460,100,0,
4461,12345674461,532113,cs4461,100,0,
4462,12345674462,636407,cs4462,100,0,
4463,12345674463,993761,cs4463,100,0,
4464,12345674464,173097,cs4464,100,0,
4465,12345674465,792980,cs4465,100,0,
4466,12345674466,963455,cs4466,100,0,
4467,12345674467,994058,cs4467,100,0,
4468,12345674468,117456,cs4468,100,0,
4469,12345674469,869687,cs4469,100,0,
4470,12345674470,927842,cs4470,100,0,
4471,12345674471,844217,cs4471,100,0,
4472,12345674472,360030,cs4472,100,0,
4473,12345674473,788937,cs4473,100,0,
4474,12345674474,838884,cs4474,100,0,
4475,12345674475,717248,cs4475,100,0,
4476,12345674476,178742,cs4476,100,0,
4477,12345674477,646556,cs4477,100,0,
4478,12345674478,691512,cs4478,100,0,
4479,12345674479,493124,cs4479,100,0,
4480,12345674480,435680,cs4480,100,0,
4481,12345674481,724848,cs4481,100,0,
4482,12345674482,837798,cs4482,100,0,
4483,12345674483,605481,cs4483,100,0,
4484,12345674484,646422,cs4484,100,0,
4485,12345674485,454441,cs4485,100,0,
4486,12345674486,719871,cs4486,100,0,
4487,12345674487,968676,cs4487,100,0,
4488,12345674488,949332,cs4488,100,0,
4489,12345674489,942145,cs4489,100,0,
4490,12345674490,957954,cs4490,100,0,
4491,12345674491,688478,cs4491,100,0,
4492,12345674492,662494,cs4492,100,0,
4493,12345674493,278326,cs4493,100,0,
4494,12345674494,839098,cs4494,100,0,
4495,12345674495,787723,cs4495,100,0,
4496,12345674496,343714,cs4496,100,0,
4497,12345674497,611839,cs4497,100,0,
4498,12345674498,578880,cs4498,100,0,
4499,12345674499,113709,cs4499,100,0,
4500,12345674500,991695,cs4500,100,0,
4501,12345674501,481255,cs4501,100,0,
4502,12345674502,940950,cs4502,100,0,
4503,12345674503,133133,cs4503,100,0,
4504,12345674504,212041,cs4504,100,0,
4505,12345674505,505931,cs4505,100,0,
4506,12345674506,625731,cs4506,100,0,
4507,12345674507,473655,cs4507,100,0,
4508,12345674508,414847,cs4508,100,0,
4509,12345674509,654980,cs4509,100,0,
4510,12345674510,398937,cs4510,100,0,
4511,12345674511,165683,cs4511,100,0,
4512,12345674512,402003,cs4512,100,0,
4513,12345674513,555194,cs4513,100,0,
4514,12345674514,583109,cs4514,100,0,
4515,12345674515,263887,cs4515,100,0,
4516,12345674516,169916,cs4516,100,0,
4517,12345674517,364423,cs4517,100,0,
4518,12345674518,993161,cs4518,100,0,
4519,12345674519,348857,cs4519,100,0,
4520,12345674520,313525,cs4520,100,0,
4521,12345674521,126172,cs4521,100,0,
4522,12345674522,396382,cs4522,100,0,
4523,12345674523,239581,cs4523,100,0,
4524,12345674524,284837,cs4524,100,0,
4525,12345674525,467746,cs4525,100,0,
4526,12345674526,561891,cs4526,100,0,
4527,12345674527,681433,cs4527,100,0,
4528,12345674528,360577,cs4528,100,0,
4529,12345674529,834064,cs4529,100,0,
4530,12345674530,669657,cs4530,100,0,
4531,12345674531,146182,cs4531,100,0,
4532,12345674532,477321,cs4532,100,0,
4533,12345674533,566512,cs4533,100,0,
4534,12345674534,678601,cs4534,100,0,
4535,12345674535,584235,cs4535,100,0,
4536,12345674536,922312,cs4536,100,0,
4537,12345674537,233755,cs4537,100,0,
4538,12345674538,493899,cs4538,100,0,
4539,12345674539,690278,cs4539,100,0,
4540,12345674540,395493,cs4540,100,0,
4541,12345674541,815084,cs4541,100,0,
4542,12345674542,161690,cs4542,100,0,
4543,12345674543,621476,cs4543,100,0,
4544,12345674544,427245,cs4544,100,0,
4545,12345674545,836066,cs4545,100,0,
4546,12345674546,507191,cs4546,100,0,
4547,12345674547,748348,cs4547,100,0,
4548,12345674548,152427,cs4548,100,0,
4549,12345674549,736133,cs4549,100,0,
4550,12345674550,480036,cs4550,100,0,
4551,12345674551,449679,cs4551,100,0,
4552,12345674552,379703,cs4552,100,0,
4553,12345674553,223321,cs4553,100,0,
4554,12345674554,407163,cs4554,100,0,
4555,12345674555,477902,cs4555,100,0,
4556,12345674556,125664,cs4556,100,0,
4557,12345674557,354198,cs4557,100,0,
4558,12345674558,500413,cs4558,100,0,
4559,12345674559,385359,cs4559,100,0,
4560,12345674560,200031,cs4560,100,0,
4561,12345674561,330984,cs4561,100,0,
4562,12345674562,403997,cs4562,100,0,
4563,12345674563,829129,cs4563,100,0,
4564,12345674564,363411,cs4564,100,0,
4565,12345674565,810106,cs4565,100,0,
4566,12345674566,937359,cs4566,100,0,
4567,12345674567,695354,cs4567,100,0,
4568,12345674568,959918,cs4568,100,0,
4569,12345674569,778622,cs4569,100,0,
4570,12345674570,616665,cs4570,100,0,
4571,12345674571,529766,cs4571,100,0,
4572,12345674572,382319,cs4572,100,0,
4573,12345674573,501656,cs4573,100,0,
4574,12345674574,772082,cs4574,100,0,
4575,12345674575,580500,cs4575,100,0,
4576,12345674576,373638,cs4576,100,0,
4577,12345674577,450080,cs4577,100,0,
4578,12345674578,368835,cs4578,100,0,
4579,12345674579,854648,cs4579,100,0,
4580,12345674580,726642,cs4580,100,0,
4581,12345674581,294628,cs4581,100,0,
4582,12345674582,336696,cs4582,100,0,
4583,12345674583,922544,cs4583,100,0,
4584,12345674584,182062,cs4584,100,0,
4585,12345674585,551070,cs4585,100,0,
4586,12345674586,589291,cs4586,100,0,
4587,12345674587,319162,cs4587,100,0,
4588,12345674588,242570,cs4588,100,0,
4589,12345674589,170584,cs4589,100,0,
4590,12345674590,405606,cs4590,100,0,
4591,12345674591,967163,cs4591,100,0,
4592,12345674592,360935,cs4592,100,0,
4593,12345674593,875239,cs4593,100,0,
4594,12345674594,310947,cs4594,100,0,
4595,12345674595,420112,cs4595,100,0,
4596,12345674596,107578,cs4596,100,0,
4597,12345674597,841322,cs4597,100,0,
4598,12345674598,415153,cs4598,100,0,
4599,12345674599,325098,cs4599,100,0,
4600,12345674600,632214,cs4600,100,0,
4601,12345674601,765346,cs4601,100,0,
4602,12345674602,992793,cs4602,100,0,
4603,12345674603,615152,cs4603,100,0,
4604,12345674604,533586,cs4604,100,0,
4605,12345674605,619711,cs4605,100,0,
4606,12345674606,597768,cs4606,100,0,
4607,12345674607,941956,cs4607,100,0,
4608,12345674608,639973,cs4608,100,0,
4609,12345674609,741216,cs4609,100,0,
4610,12345674610,861065,cs4610,100,0,
4611,12345674611,433938,cs4611,100,0,
4612,12345674612,625900,cs4612,100,0,
4613,12345674613,949569,cs4613,100,0,
4614,12345674614,444975,cs4614,100,0,
4615,12345674615,299442,cs4615,100,0,
4616,12345674616,817202,cs4616,100,0,
4617,12345674617,404979,cs4617,100,0,
4618,12345674618,224482,cs4618,100,0,
4619,12345674619,689476,cs4619,100,0,
4620,12345674620,951147,cs4620,100,0,
4621,12345674621,136027,cs4621,100,0,
4622,12345674622,197302,cs4622,100,0,
4623,12345674623,861868,cs4623,100,0,
4624,12345674624,203591,cs4624,100,0,
4625,12345674625,668865,cs4625,100,0,
4626,12345674626,987467,cs4626,100,0,
4627,12345674627,488524,cs4627,100,0,
4628,12345674628,346932,cs4628,100,0,
4629,12345674629,854726,cs4629,100,0,
4630,12345674630,325407,cs4630,100,0,
4631,12345674631,402791,cs4631,100,0,
4632,12345674632,908597,cs4632,100,0,
4633,12345674633,740963,cs4633,100,0,
4634,12345674634,914283,cs4634,100,0,
4635,12345674635,877244,cs4635,100,0,
4636,12345674636,972429,cs4636,100,0,
4637,12345674637,893353,cs4637,100,0,
4638,12345674638,903519,cs4638,100,0,
4639,12345674639,348769,cs4639,100,0,
4640,12345674640,922262,cs4640,100,0,
4641,12345674641,442268,cs4641,100,0,
4642,12345674642,696158,cs4642,100,0,
4643,12345674643,596059,cs4643,100,0,
4644,12345674644,491378,cs4644,100,0,
4645,12345674645,788224,cs4645,100,0,
4646,12345674646,294549,cs4646,100,0,
4647,12345674647,905556,cs4647,100,0,
4648,12345674648,255422,cs4648,100,0,
4649,12345674649,499228,cs4649,100,0,
4650,12345674650,453203,cs4650,100,0,
4651,12345674651,431282,cs4651,100,0,
4652,12345674652,846213,cs4652,100,0,
4653,12345674653,354320,cs4653,100,0,
4654,12345674654,677200,cs4654,100,0,
4655,12345674655,980598,cs4655,100,0,
4656,12345674656,856212,cs4656,100,0,
4657,12345674657,420270,cs4657,100,0,
4658,12345674658,492587,cs4658,100,0,
4659,12345674659,356485,cs4659,100,0,
4660,12345674660,663773,cs4660,100,0,
4661,12345674661,988022,cs4661,100,0,
4662,12345674662,899613,cs4662,100,0,
4663,12345674663,764919,cs4663,100,0,
4664,12345674664,410978,cs4664,100,0,
4665,12345674665,448109,cs4665,100,0,
4666,12345674666,998256,cs4666,100,0,
4667,12345674667,693285,cs4667,100,0,
4668,12345674668,392878,cs4668,100,0,
4669,12345674669,455381,cs4669,100,0,
4670,12345674670,938682,cs4670,100,0,
4671,12345674671,302747,cs4671,100,0,
4672,12345674672,570554,cs4672,100,0,
4673,12345674673,892066,cs4673,100,0,
4674,12345674674,488709,cs4674,100,0,
4675,12345674675,291522,cs4675,100,0,
4676,12345674676,630620,cs4676,100,0,
4677,12345674677,334476,cs4677,100,0,
4678,12345674678,986453,cs4678,100,0,
4679,12345674679,384407,cs4679,100,0,
4680,12345674680,895187,cs4680,100,0,
4681,12345674681,381494,cs4681,100,0,
4682,12345674682,215783,cs4682,100,0,
4683,12345674683,757351,cs4683,100,0,
4684,12345674684,506224,cs4684,100,0,
4685,12345674685,248989,cs4685,100,0,
4686,12345674686,783369,cs4686,100,0,
4687,12345674687,959766,cs4687,100,0,
4688,12345674688,457085,cs4688,100,0,
4689,12345674689,781965,cs4689,100,0,
4690,12345674690,745763,cs4690,100,0,
4691,12345674691,762680,cs4691,100,0,
4692,12345674692,523692,cs4692,100,0,
4693,12345674693,805349,cs4693,100,0,
4694,12345674694,509683,cs4694,100,0,
4695,12345674695,171042,cs4695,100,0,
4696,12345674696,569233,cs4696,100,0,
4697,12345674697,656058,cs4697,100,0,
4698,12345674698,392698,cs4698,100,0,
4699,12345674699,948947,cs4699,100,0,
4700,12345674700,760290,cs4700,100,0,
4701,12345674701,289070,cs4701,100,0,
4702,12345674702,614198,cs4702,100,0,
4703,12345674703,149702,cs4703,100,0,
4704,12345674704,580469,cs4704,100,0,
4705,12345674705,504409,cs4705,100,0,
4706,12345674706,147385,cs4706,100,0,
4707,12345674707,637630,cs4707,100,0,
4708,12345674708,211286,cs4708,100,0,
4709,12345674709,208370,cs4709,100,0,
4710,12345674710,371286,cs4710,100,0,
4711,12345674711,270137,cs4711,100,0,
4712,12345674712,305069,cs4712,100,0,
4713,12345674713,528537,cs4713,100,0,
4714,12345674714,244830,cs4714,100,0,
4715,12345674715,267263,cs4715,100,0,
4716,12345674716,788780,cs4716,100,0,
4717,12345674717,397251,cs4717,100,0,
4718,12345674718,509944,cs4718,100,0,
4719,12345674719,351868,cs4719,100,0,
4720,12345674720,345264,cs4720,100,0,
4721,12345674721,164706,cs4721,100,0,
4722,12345674722,256028,cs4722,100,0,
4723,12345674723,186489,cs4723,100,0,
4724,12345674724,127816,cs4724,100,0,
4725,12345674725,505794,cs4725,100,0,
4726,12345674726,715668,cs4726,100,0,
4727,12345674727,117754,cs4727,100,0,
4728,12345674728,129829,cs4728,100,0,
4729,12345674729,514148,cs4729,100,0,
4730,12345674730,619872,cs4730,100,0,
4731,12345674731,820526,cs4731,100,0,
4732,12345674732,815127,cs4732,100,0,
4733,12345674733,119260,cs4733,100,0,
4734,12345674734,953161,cs4734,100,0,
4735,12345674735,921950,cs4735,100,0,
4736,12345674736,658279,cs4736,100,0,
4737,12345674737,260303,cs4737,100,0,
4738,12345674738,591371,cs4738,100,0,
4739,12345674739,576976,cs4739,100,0,
4740,12345674740,262549,cs4740,100,0,
4741,12345674741,465394,cs4741,100,0,
4742,12345674742,128371,cs4742,100,0,
4743,12345674743,742376,cs4743,100,0,
4744,12345674744,838026,cs4744,100,0,
4745,12345674745,405849,cs4745,100,0,
4746,12345674746,818565,cs4746,100,0,
4747,12345674747,385910,cs4747,100,0,
4748,12345674748,541514,cs4748,100,0,
4749,12345674749,914745,cs4749,100,0,
4750,12345674750,884737,cs4750,100,0,
4751,12345674751,880603,cs4751,100,0,
4752,12345674752,925499,cs4752,100,0,
4753,12345674753,306865,cs4753,100,0,
4754,12345674754,710923,cs4754,100,0,
4755,12345674755,250978,cs4755,100,0,
4756,12345674756,308794,cs4756,100,0,
4757,12345674757,338975,cs4757,100,0,
4758,12345674758,477192,cs4758,100,0,
4759,12345674759,393796,cs4759,100,0,
4760,12345674760,960327,cs4760,100,0,
4761,12345674761,306406,cs4761,100,0,
4762,12345674762,942155,cs4762,100,0,
4763,12345674763,341602,cs4763,100,0,
4764,12345674764,265161,cs4764,100,0,
4765,12345674765,622109,cs4765,100,0,
4766,12345674766,483066,cs4766,100,0,
4767,12345674767,160224,cs4767,100,0,
4768,12345674768,501767,cs4768,100,0,
4769,12345674769,319723,cs4769,100,0,
4770,12345674770,362885,cs4770,100,0,
4771,12345674771,964227,cs4771,100,0,
4772,12345674772,303964,cs4772,100,0,
4773,12345674773,405398,cs4773,100,0,
4774,12345674774,541966,cs4774,100,0,
4775,12345674775,251284,cs4775,100,0,
4776,12345674776,771903,cs4776,100,0,
4777,12345674777,611058,cs4777,100,0,
4778,12345674778,837817,cs4778,100,0,
4779,12345674779,678955,cs4779,100,0,
4780,12345674780,868275,cs4780,100,0,
4781,12345674781,522153,cs4781,100,0,
4782,12345674782,589436,cs4782,100,0,
4783,12345674783,719805,cs4783,100,0,
4784,12345674784,203343,cs4784,100,0,
4785,12345674785,283060,cs4785,100,0,
4786,12345674786,157677,cs4786,100,0,
4787,12345674787,299007,cs4787,100,0,
4788,12345674788,239613,cs4788,100,0,
4789,12345674789,278172,cs4789,100,0,
4790,12345674790,493361,cs4790,100,0,
4791,12345674791,669275,cs4791,100,0,
4792,12345674792,177012,cs4792,100,0,
4793,12345674793,636456,cs4793,100,0,
4794,12345674794,899838,cs4794,100,0,
4795,12345674795,822269,cs4795,100,0,
4796,12345674796,650816,cs4796,100,0,
4797,12345674797,936621,cs4797,100,0,
4798,12345674798,191368,cs4798,100,0,
4799,12345674799,979716,cs4799,100,0,
4800,12345674800,762907,cs4800,100,0,
4801,12345674801,306320,cs4801,100,0,
4802,12345674802,626009,cs4802,100,0,
4803,12345674803,232127,cs4803,100,0,
4804,12345674804,342050,cs4804,100,0,
4805,12345674805,282606,cs4805,100,0,
4806,12345674806,712922,cs4806,100,0,
4807,12345674807,243877,cs4807,100,0,
4808,12345674808,751228,cs4808,100,0,
4809,12345674809,290163,cs4809,100,0,
4810,12345674810,180528,cs4810,100,0,
4811,12345674811,135871,cs4811,100,0,
4812,12345674812,289351,cs4812,100,0,
4813,12345674813,966539,cs4813,100,0,
4814,12345674814,699208,cs4814,100,0,
4815,12345674815,840214,cs4815,100,0,
4816,12345674816,489896,cs4816,100,0,
4817,12345674817,664571,cs4817,100,0,
4818,12345674818,697609,cs4818,100,0,
4819,12345674819,902852,cs4819,100,0,
4820,12345674820,498246,cs4820,100,0,
4821,12345674821,763255,cs4821,100,0,
4822,12345674822,412727,cs4822,100,0,
4823,12345674823,904277,cs4823,100,0,
4824,12345674824,604706,cs4824,100,0,
4825,12345674825,741694,cs4825,100,0,
4826,12345674826,298758,cs4826,100,0,
4827,12345674827,817813,cs4827,100,0,
4828,12345674828,372004,cs4828,100,0,
4829,12345674829,613512,cs4829,100,0,
4830,12345674830,425955,cs4830,100,0,
4831,12345674831,113588,cs4831,100,0,
4832,12345674832,660023,cs4832,100,0,
4833,12345674833,335161,cs4833,100,0,
4834,12345674834,657685,cs4834,100,0,
4835,12345674835,339666,cs4835,100,0,
4836,12345674836,225846,cs4836,100,0,
4837,12345674837,993169,cs4837,100,0,
4838,12345674838,878213,cs4838,100,0,
4839,12345674839,990835,cs4839,100,0,
4840,12345674840,215036,cs4840,100,0,
4841,12345674841,707505,cs4841,100,0,
4842,12345674842,794918,cs4842,100,0,
4843,12345674843,624379,cs4843,100,0,
4844,12345674844,473105,cs4844,100,0,
4845,12345674845,831853,cs4845,100,0,
4846,12345674846,522601,cs4846,100,0,
4847,12345674847,540285,cs4847,100,0,
4848,12345674848,769807,cs4848,100,0,
4849,12345674849,702211,cs4849,100,0,
4850,12345674850,109342,cs4850,100,0,
4851,12345674851,553550,cs4851,100,0,
4852,12345674852,364976,cs4852,100,0,
4853,12345674853,493678,cs4853,100,0,
4854,12345674854,867083,cs4854,100,0,
4855,12345674855,877311,cs4855,100,0,
4856,12345674856,830653,cs4856,100,0,
4857,12345674857,318604,cs4857,100,0,
4858,12345674858,893181,cs4858,100,0,
4859,12345674859,624040,cs4859,100,0,
4860,12345674860,482163,cs4860,100,0,
4861,12345674861,469370,cs4861,100,0,
4862,12345674862,821608,cs4862,100,0,
4863,12345674863,994153,cs4863,100,0,
4864,12345674864,260303,cs4864,100,0,
4865,12345674865,899743,cs4865,100,0,
4866,12345674866,744950,cs4866,100,0,
4867,12345674867,572888,cs4867,100,0,
4868,12345674868,347192,cs4868,100,0,
4869,12345674869,292314,cs4869,100,0,
4870,12345674870,487188,cs4870,100,0,
4871,12345674871,109679,cs4871,100,0,
4872,12345674872,273086,cs4872,100,0,
4873,12345674873,632705,cs4873,100,0,
4874,12345674874,708698,cs4874,100,0,
4875,12345674875,726033,cs4875,100,0,
4876,12345674876,796331,cs4876,100,0,
4877,12345674877,804565,cs4877,100,0,
4878,12345674878,341102,cs4878,100,0,
4879,12345674879,693846,cs4879,100,0,
4880,12345674880,843507,cs4880,100,0,
4881,12345674881,794722,cs4881,100,0,
4882,12345674882,579569,cs4882,100,0,
4883,12345674883,997240,cs4883,100,0,
4884,12345674884,600676,cs4884,100,0,
4885,12345674885,583674,cs4885,100,0,
4886,12345674886,838047,cs4886,100,0,
4887,12345674887,247153,cs4887,100,0,
4888,12345674888,745982,cs4888,100,0,
4889,12345674889,108683,cs4889,100,0,
4890,12345674890,680556,cs4890,100,0,
4891,12345674891,388868,cs4891,100,0,
4892,12345674892,542548,cs4892,100,0,
4893,12345674893,924572,cs4893,100,0,
4894,12345674894,808900,cs4894,100,0,
4895,12345674895,583834,cs4895,100,0,
4896,12345674896,134145,cs4896,100,0,
4897,12345674897,255636,cs4897,100,0,
4898,12345674898,481340,cs4898,100,0,
4899,12345674899,116790,cs4899,100,0,
4900,12345674900,435125,cs4900,100,0,
4901,12345674901,947308,cs4901,100,0,
4902,12345674902,292039,cs4902,100,0,
4903,12345674903,857986,cs4903,100,0,
4904,12345674904,187552,cs4904,100,0,
4905,12345674905,465111,cs4905,100,0,
4906,12345674906,196313,cs4906,100,0,
4907,12345674907,296933,cs4907,100,0,
4908,12345674908,303776,cs4908,100,0,
4909,12345674909,173437,cs4909,100,0,
4910,12345674910,255034,cs4910,100,0,
4911,12345674911,425725,cs4911,100,0,
4912,12345674912,259477,cs4912,100,0,
4913,12345674913,909209,cs4913,100,0,
4914,12345674914,686629,cs4914,100,0,
4915,12345674915,633522,cs4915,100,0,
4916,12345674916,550623,cs4916,100,0,
4917,12345674917,714380,cs4917,100,0,
4918,12345674918,219545,cs4918,100,0,
4919,12345674919,841511,cs4919,100,0,
4920,12345674920,612546,cs4920,100,0,
4921,12345674921,357393,cs4921,100,0,
4922,12345674922,966898,cs4922,100,0,
4923,12345674923,793453,cs4923,100,0,
4924,12345674924,922760,cs4924,100,0,
4925,12345674925,231864,cs4925,100,0,
4926,12345674926,853406,cs4926,100,0,
4927,12345674927,310322,cs4927,100,0,
4928,12345674928,438824,cs4928,100,0,
4929,12345674929,354597,cs4929,100,0,
4930,12345674930,897305,cs4930,100,0,
4931,12345674931,521433,cs4931,100,0,
4932,12345674932,960237,cs4932,100,0,
